0.8840	-278.1829	-0.3427
0.8880	-275.1281	-0.3390
0.8920	-276.2791	-0.3404
0.8960	-278.2148	-0.3428
0.9000	-274.7888	-0.3385
0.9040	-271.6374	-0.3347
0.9080	-273.4522	-0.3369
0.9120	-276.5240	-0.3407
0.9160	-274.3270	-0.3380
0.9200	-272.7614	-0.3360
0.9240	-272.6850	-0.3360
0.9280	-273.5479	-0.3370
0.9320	-274.9858	-0.3388
0.9360	-272.0627	-0.3352
0.9400	-272.8241	-0.3361
0.9440	-271.8871	-0.3350
0.9480	-271.8710	-0.3349
0.9520	-271.6708	-0.3347
0.9560	-271.6428	-0.3347
0.9600	-272.8627	-0.3362
0.9640	-270.4087	-0.3331
0.9680	-265.5626	-0.3272
0.9720	-266.4261	-0.3282
0.9760	-265.6444	-0.3273
0.9800	-267.0027	-0.3290
0.9840	-271.6340	-0.3347
0.9880	-272.0062	-0.3351
0.9920	-269.5770	-0.3321
0.9960	-269.3383	-0.3318
1.0000	-271.6503	-0.3347
1.0040	-269.4489	-0.3320
1.0080	-267.6952	-0.3298
1.0120	-270.7632	-0.3336
1.0160	-273.0465	-0.3364
1.0200	-275.0067	-0.3388
1.0240	-274.5168	-0.3382
1.0280	-271.5738	-0.3346
1.0320	-272.8190	-0.3361
1.0360	-274.0290	-0.3376
1.0400	-276.8030	-0.3410
1.0440	-275.2338	-0.3391
1.0480	-273.8089	-0.3373
1.0520	-273.7110	-0.3372
1.0560	-274.5787	-0.3383
1.0600	-276.0800	-0.3401
1.0640	-279.2029	-0.3440
1.0680	-280.2430	-0.3453
1.0720	-276.8202	-0.3410
1.0760	-277.3468	-0.3417
1.0800	-274.7092	-0.3384
1.0840	-276.7812	-0.3410
1.0880	-278.5215	-0.3431
1.0920	-277.0382	-0.3413
1.0960	-273.0344	-0.3364
1.1000	-270.8900	-0.3337
1.1040	-270.3904	-0.3331
1.1080	-273.3828	-0.3368
1.1120	-274.0281	-0.3376
1.1160	-276.7269	-0.3409
1.1200	-279.3029	-0.3441
1.1240	-278.3157	-0.3429
1.1280	-275.1698	-0.3390
1.1320	-277.2739	-0.3416
1.1360	-271.3162	-0.3343
1.1400	-268.4910	-0.3308
1.1440	-263.4930	-0.3246
1.1480	-265.7251	-0.3274
1.1520	-268.5650	-0.3309
1.1560	-265.4551	-0.3270
1.1600	-265.5331	-0.3271
1.1640	-269.5957	-0.3321
1.1680	-266.7838	-0.3287
1.1720	-268.7341	-0.3311
1.1760	-263.9601	-0.3252
1.1800	-265.8633	-0.3275
1.1840	-267.7379	-0.3299
1.1880	-267.0921	-0.3291
1.1920	-266.6862	-0.3286
1.1960	-265.2449	-0.3268
1.2000	-265.8700	-0.3276
1.2040	-267.0740	-0.3290
1.2080	-269.9648	-0.3326
1.2120	-266.4226	-0.3282
1.2160	-267.2910	-0.3293
1.2200	-267.1169	-0.3291
1.2240	-271.1808	-0.3341
1.2280	-268.4601	-0.3307
1.2320	-267.8400	-0.3300
1.2360	-263.2609	-0.3243
1.2400	-265.2161	-0.3268
1.2440	-266.8867	-0.3288
1.2480	-262.5649	-0.3235
1.2520	-260.2438	-0.3206
1.2560	-261.3583	-0.3220
1.2600	-260.5699	-0.3210
1.2640	-259.9607	-0.3203
1.2680	-261.5901	-0.3223
1.2720	-264.7218	-0.3261
1.2760	-262.9199	-0.3239
1.2800	-259.7442	-0.3200
1.2840	-256.8990	-0.3165
1.2880	-255.5579	-0.3149
1.2920	-257.6707	-0.3175
1.2960	-256.0673	-0.3155
1.3000	-258.7959	-0.3188
1.3040	-259.5132	-0.3197
1.3080	-258.1269	-0.3180
1.3120	-254.8880	-0.3140
1.3160	-251.1188	-0.3094
1.3200	-250.0069	-0.3080
1.3240	-248.6688	-0.3064
1.3280	-245.3739	-0.3023
1.3320	-245.9269	-0.3030
1.3360	-244.8638	-0.3017
1.3400	-243.9201	-0.3005
1.3440	-244.1790	-0.3008
1.3480	-241.9481	-0.2981
1.3520	-240.7189	-0.2966
1.3560	-242.9172	-0.2993
1.3600	-237.6839	-0.2928
1.3640	-233.2750	-0.2874
1.3680	-230.1130	-0.2835
1.3720	-224.4629	-0.2765
1.3760	-227.7310	-0.2806
1.3800	-227.1720	-0.2799
1.3840	-224.6681	-0.2768
1.3880	-218.1348	-0.2687
1.3920	-217.9140	-0.2685
1.3960	-213.2680	-0.2627
1.4000	-208.8330	-0.2573
1.4040	-205.0703	-0.2527
1.4080	-198.7540	-0.2449
1.4120	-200.8859	-0.2475
1.4160	-195.5769	-0.2410
1.4200	-193.3289	-0.2382
1.4240	-194.1991	-0.2393
1.4280	-192.2008	-0.2368
1.4320	-191.2572	-0.2356
1.4360	-185.5110	-0.2286
1.4400	-182.5751	-0.2249
1.4440	-175.4270	-0.2161
1.4480	-170.5709	-0.2101
1.4520	-166.1521	-0.2047
1.4560	-166.4040	-0.2050
1.4600	-164.2241	-0.2023
1.4640	-156.4049	-0.1927
1.4680	-149.5251	-0.1842
1.4720	-145.5851	-0.1794
1.4760	-142.5861	-0.1757
1.4800	-141.2160	-0.1740
1.4840	-143.3859	-0.1767
1.4880	-143.0720	-0.1763
1.4920	-141.7810	-0.1747
1.4960	-138.6258	-0.1708
1.5000	-135.9798	-0.1675
1.5040	-129.6529	-0.1597
1.5080	-125.4710	-0.1546
1.5120	-117.9880	-0.1454
1.5160	-112.7550	-0.1389
1.5200	-106.4729	-0.1312
1.5240	-100.5090	-0.1238
1.5280	-98.5550	-0.1214
1.5320	-94.1040	-0.1159
1.5360	-87.0240	-0.1072
1.5400	-84.7580	-0.1044
1.5440	-79.3061	-0.0977
1.5480	-73.4791	-0.0905
1.5520	-73.7640	-0.0909
1.5560	-71.3470	-0.0879
1.5600	-70.6640	-0.0871
1.5640	-65.3200	-0.0805
1.5680	-62.7930	-0.0774
1.5720	-58.1790	-0.0717
1.5760	-51.1210	-0.0630
1.5800	-45.5590	-0.0561
1.5840	-39.5350	-0.0487
1.5880	-35.8000	-0.0441
1.5920	-29.1580	-0.0359
1.5960	-27.1610	-0.0335
1.6000	-26.6110	-0.0328
1.6040	-26.2200	-0.0323
1.6080	-19.4180	-0.0239
1.6120	-13.9100	-0.0171
1.6160	-9.6040	-0.0118
1.6200	-6.5580	-8.0796e-3
1.6240	-9.8540	-0.0121
1.6280	-7.1910	-8.8594e-3
1.6320	-3.9540	-4.8714e-3
1.6360	0.6440	7.9342e-4
1.6400	2.4690	3.0419e-3
1.6440	7.7580	9.5580e-3
1.6480	11.2760	0.0139
1.6520	15.8970	0.0196
1.6560	15.3970	0.0190
1.6600	19.4880	0.0240
1.6640	24.7200	0.0305
1.6680	23.7350	0.0292
1.6720	25.1880	0.0310
1.6760	26.7030	0.0329
1.6800	33.2180	0.0409
1.6840	36.6180	0.0451
1.6880	36.5290	0.0450
1.6920	39.9090	0.0492
1.6960	42.0820	0.0518
1.7000	45.9970	0.0567
1.7040	50.1340	0.0618
1.7080	56.6710	0.0698
1.7120	54.6440	0.0673
1.7160	51.8930	0.0639
1.7200	54.1620	0.0667
1.7240	58.5640	0.0722
1.7280	58.7450	0.0724
1.7320	62.8280	0.0774
1.7360	60.8270	0.0749
1.7400	61.2730	0.0755
1.7440	63.1010	0.0777
1.7480	63.5700	0.0783
1.7520	64.4589	0.0794
1.7560	67.2461	0.0828
1.7600	65.4239	0.0806
1.7640	62.5009	0.0770
1.7680	64.7280	0.0797
1.7720	63.2190	0.0779
1.7760	58.3840	0.0719
1.7800	59.2970	0.0731
1.7840	60.7280	0.0748
1.7880	56.0260	0.0690
1.7920	52.0120	0.0641
1.7960	52.9520	0.0652
1.8000	54.1180	0.0667
1.8040	55.9520	0.0689
1.8080	56.4939	0.0696
1.8120	57.1200	0.0704
1.8160	54.6680	0.0674
1.8200	57.3650	0.0707
1.8240	57.9020	0.0713
1.8280	54.3230	0.0669
1.8320	54.7040	0.0674
1.8360	52.5410	0.0647
1.8400	54.6200	0.0673
1.8440	51.7730	0.0638
1.8480	52.2140	0.0643
1.8520	53.8010	0.0663
1.8560	53.6011	0.0660
1.8600	49.8160	0.0614
1.8640	47.8870	0.0590
1.8680	49.5480	0.0610
1.8720	43.0830	0.0531
1.8760	41.6690	0.0513
1.8800	42.7670	0.0527
1.8840	38.8251	0.0478
1.8880	38.4770	0.0474
1.8920	36.2930	0.0447
1.8960	32.6270	0.0402
1.9000	32.5140	0.0401
1.9040	30.4550	0.0375
1.9080	29.1320	0.0359
1.9120	26.3400	0.0325
1.9160	25.4370	0.0313
1.9200	20.5490	0.0253
1.9240	18.1420	0.0224
1.9280	19.8640	0.0245
1.9320	19.1150	0.0236
1.9360	20.1880	0.0249
1.9400	14.8910	0.0183
1.9440	14.8980	0.0184
1.9480	14.3460	0.0177
1.9520	10.1930	0.0126
1.9560	9.6790	0.0119
1.9600	12.2270	0.0151
1.9640	14.1600	0.0174
1.9680	13.4780	0.0166
1.9720	13.4450	0.0166
1.9760	8.0460	9.9128e-3
1.9800	9.5980	0.0118
1.9840	13.4510	0.0166
1.9880	13.6970	0.0169
1.9920	13.3220	0.0164
1.9960	10.9360	0.0135
2.0000	13.1000	0.0161
2.0040	9.1240	0.0112
2.0080	9.1480	0.0113
2.0120	10.1830	0.0125
2.0160	10.9980	0.0135
2.0200	9.6590	0.0119
2.0240	7.9780	9.8290e-3
2.0280	7.3670	9.0763e-3
2.0320	10.6090	0.0131
2.0360	12.1610	0.0150
2.0400	9.3600	0.0115
2.0440	4.5570	5.6143e-3
2.0480	6.7590	8.3272e-3
2.0520	8.2770	0.0102
2.0560	8.3410	0.0103
2.0600	11.9600	0.0147
2.0640	15.3980	0.0190
2.0680	17.6150	0.0217
2.0720	14.6180	0.0180
2.0760	16.7020	0.0206
2.0800	17.3700	0.0214
2.0840	13.2180	0.0163
2.0880	12.1850	0.0150
2.0920	13.2310	0.0163
2.0960	13.9450	0.0172
2.1000	13.9230	0.0172
2.1040	13.8140	0.0170
2.1080	17.7690	0.0219
2.1120	15.6200	0.0192
2.1160	19.8040	0.0244
2.1200	21.1390	0.0260
2.1240	17.8160	0.0219
2.1280	22.7410	0.0280
2.1320	20.3220	0.0250
2.1360	17.5610	0.0216
2.1400	13.1020	0.0161
2.1440	12.0100	0.0148
2.1480	13.5840	0.0167
2.1520	17.4920	0.0216
2.1560	15.8050	0.0195
2.1600	16.9820	0.0209
2.1640	21.9070	0.0270
2.1680	23.2950	0.0287
2.1720	18.9990	0.0234
2.1760	18.2860	0.0225
2.1800	17.9350	0.0221
2.1840	17.2310	0.0212
2.1880	21.7680	0.0268
2.1920	22.4730	0.0277
2.1960	21.5690	0.0266
2.2000	22.1260	0.0273
2.2040	24.7210	0.0305
2.2080	26.0000	0.0320
2.2120	26.2860	0.0324
2.2160	29.8800	0.0368
2.2200	31.3350	0.0386
2.2240	31.0860	0.0383
2.2280	30.6580	0.0378
2.2320	30.1300	0.0371
2.2360	30.9650	0.0381
2.2400	34.5761	0.0426
2.2440	36.6440	0.0451
2.2480	34.5760	0.0426
2.2520	36.6920	0.0452
2.2560	35.3290	0.0435
2.2600	31.4470	0.0387
2.2640	29.1960	0.0360
2.2680	29.5960	0.0365
2.2720	30.6300	0.0377
2.2760	31.7350	0.0391
2.2800	29.1690	0.0359
2.2840	26.9510	0.0332
2.2880	26.6170	0.0328
2.2920	26.1980	0.0323
2.2960	25.0680	0.0309
2.3000	22.6370	0.0279
2.3040	18.5860	0.0229
2.3080	19.2650	0.0237
2.3120	18.4810	0.0228
2.3160	17.7080	0.0218
2.3200	18.1240	0.0223
2.3240	15.8560	0.0195
2.3280	9.5030	0.0117
2.3320	5.7290	7.0582e-3
2.3360	11.6960	0.0144
2.3400	9.0670	0.0112
2.3440	5.4020	6.6554e-3
2.3480	7.2650	8.9506e-3
2.3520	3.0770	3.7909e-3
2.3560	1.2590	1.5511e-3
2.3600	-0.7300	-8.9938e-4
2.3640	-0.2270	-2.7967e-4
2.3680	-3.4050	-4.1950e-3
2.3720	-5.3840	-6.6332e-3
2.3760	-7.2140	-8.8878e-3
2.3800	-8.8600	-0.0109
2.3840	-10.8550	-0.0134
2.3880	-9.8760	-0.0122
2.3920	-15.6980	-0.0193
2.3960	-17.6830	-0.0218
2.4000	-18.6230	-0.0229
2.4040	-15.9900	-0.0197
2.4080	-15.7080	-0.0194
2.4120	-10.8100	-0.0133
2.4160	-13.3770	-0.0165
2.4200	-15.0830	-0.0186
2.4240	-14.3490	-0.0177
2.4280	-16.1860	-0.0199
2.4320	-19.3410	-0.0238
2.4360	-16.0050	-0.0197
2.4400	-12.7750	-0.0157
2.4440	-12.5450	-0.0155
2.4480	-13.1940	-0.0163
2.4520	-14.4770	-0.0178
2.4560	-11.6750	-0.0144
2.4600	-12.3690	-0.0152
2.4640	-10.4170	-0.0128
2.4680	-9.6020	-0.0118
2.4720	-7.7010	-9.4878e-3
2.4760	-11.4590	-0.0141
2.4800	-8.9150	-0.0110
2.4840	-4.7830	-5.8927e-3
2.4880	-0.3960	-4.8788e-4
2.4920	3.3430	4.1186e-3
2.4960	5.6240	6.9289e-3
2.5000	4.7600	5.8644e-3
2.5040	3.7510	4.6213e-3
2.5080	9.5550	0.0118
2.5120	15.4440	0.0190
2.5160	21.5980	0.0266
2.5200	27.0260	0.0333
2.5240	27.5050	0.0339
2.5280	29.5950	0.0365
2.5320	35.5280	0.0438
2.5360	38.0070	0.0468
2.5400	42.3490	0.0522
2.5440	41.6480	0.0513
2.5480	48.4250	0.0597
2.5520	54.4090	0.0670
2.5560	56.9340	0.0701
2.5600	57.5480	0.0709
2.5640	63.6550	0.0784
2.5680	68.0200	0.0838
2.5720	67.7009	0.0834
2.5760	67.0920	0.0827
2.5800	67.1389	0.0827
2.5840	71.9650	0.0887
2.5880	72.1410	0.0889
2.5920	76.1330	0.0938
2.5960	79.3089	0.0977
2.6000	83.2379	0.1026
2.6040	87.0170	0.1072
2.6080	89.1699	0.1099
2.6120	92.1140	0.1135
2.6160	95.9120	0.1182
2.6200	97.0670	0.1196
2.6240	101.6399	0.1252
2.6280	105.8279	0.1304
2.6320	113.4210	0.1397
2.6360	111.9020	0.1379
2.6400	117.6790	0.1450
2.6440	120.3920	0.1483
2.6480	121.7540	0.1500
2.6520	133.2121	0.1641
2.6560	135.0119	0.1663
2.6600	140.4460	0.1730
2.6640	144.9619	0.1786
2.6680	150.7960	0.1858
2.6720	152.6147	0.1880
2.6760	155.5780	0.1917
2.6800	160.2672	0.1975
2.6840	169.1950	0.2085
2.6880	177.0210	0.2181
2.6920	180.8049	0.2228
2.6960	187.3449	0.2308
2.7000	193.5071	0.2384
2.7040	196.3882	0.2420
2.7080	197.0099	0.2427
2.7120	204.3260	0.2517
2.7160	209.4701	0.2581
2.7200	211.6601	0.2608
2.7240	215.7041	0.2658
2.7280	218.6071	0.2693
2.7320	223.1700	0.2749
2.7360	228.4960	0.2815
2.7400	231.0090	0.2846
2.7440	238.7598	0.2942
2.7480	248.0379	0.3056
2.7520	261.0021	0.3216
2.7560	269.8250	0.3324
2.7600	282.4339	0.3480
2.7640	289.6806	0.3569
2.7680	300.7270	0.3705
2.7720	313.2820	0.3860
2.7760	318.2648	0.3921
2.7800	333.0108	0.4103
2.7840	343.1135	0.4227
2.7880	356.6472	0.4394
2.7920	368.3137	0.4538
2.7960	385.2412	0.4746
2.8000	407.6761	0.5023
2.8040	428.2678	0.5276
2.8080	450.2271	0.5547
2.8120	473.3535	0.5832
2.8160	505.5941	0.6229
2.8200	552.3958	0.6806
2.8240	604.2202	0.7444
2.8280	669.9130	0.8253
2.8320	749.0074	0.9228
2.8360	846.9299	1.0434
2.8400	962.0909	1.1853
2.8440	1094.3386	1.3482
2.8480	1246.2158	1.5354
2.8520	1413.6909	1.7417
2.8560	1598.0961	1.9689
2.8600	1800.7869	2.2186
2.8640	2014.8278	2.4823
2.8680	2231.6448	2.7494
2.8720	2449.2871	3.0176
2.8760	2652.5850	3.2680
2.8800	2848.8296	3.5098
2.8840	3023.3923	3.7249
2.8880	3169.7478	3.9052
2.8920	3282.4580	4.0440
2.8960	3367.8948	4.1493
2.9000	3427.1433	4.2223
2.9040	3463.0061	4.2665
2.9080	3481.4167	4.2892
2.9120	3477.7495	4.2846
2.9160	3459.7053	4.2624
2.9200	3438.2593	4.2360
2.9240	3419.5854	4.2130
2.9280	3404.2573	4.1941
2.9320	3394.2983	4.1818
2.9360	3383.3911	4.1684
2.9400	3385.5208	4.1710
2.9440	3399.8918	4.1887
2.9480	3418.1843	4.2113
2.9520	3433.8398	4.2305
2.9560	3442.8513	4.2417
2.9600	3444.4314	4.2436
2.9640	3443.2061	4.2421
2.9680	3428.5483	4.2240
2.9720	3405.3535	4.1955
2.9760	3368.6150	4.1502
2.9800	3323.0557	4.0941
2.9840	3266.8003	4.0248
2.9880	3209.0623	3.9536
2.9920	3147.6328	3.8779
2.9960	3081.9180	3.7970
3.0000	3009.1123	3.7073
3.0040	2938.0278	3.6197
3.0080	2871.3506	3.5376
3.0120	2806.1504	3.4572
3.0160	2739.3945	3.3750
3.0200	2670.7893	3.2905
3.0240	2600.0615	3.2033
3.0280	2534.1184	3.1221
3.0320	2465.0842	3.0370
3.0360	2405.2471	2.9633
3.0400	2337.6445	2.8800
3.0440	2271.3943	2.7984
3.0480	2209.0291	2.7216
3.0520	2145.5908	2.6434
3.0560	2077.7427	2.5598
3.0600	2013.5359	2.4807
3.0640	1958.7611	2.4132
3.0680	1901.1377	2.3422
3.0720	1838.7861	2.2654
3.0760	1777.2906	2.1897
3.0800	1722.8489	2.1226
3.0840	1658.9073	2.0438
3.0880	1596.3722	1.9668
3.0920	1542.1957	1.9000
3.0960	1488.7113	1.8341
3.1000	1435.8247	1.7690
3.1040	1383.2308	1.7042
3.1080	1331.4546	1.6404
3.1120	1283.0885	1.5808
3.1160	1234.4004	1.5208
3.1200	1188.7745	1.4646
3.1240	1143.1202	1.4083
3.1280	1094.2600	1.3481
3.1320	1048.3779	1.2916
3.1360	1005.4416	1.2387
3.1400	962.2040	1.1855
3.1440	924.1567	1.1386
3.1480	886.0721	1.0917
3.1520	853.6850	1.0518
3.1560	822.3718	1.0132
3.1600	788.7280	0.9717
3.1640	755.8734	0.9312
3.1680	724.7523	0.8929
3.1720	697.5713	0.8594
3.1760	669.8805	0.8253
3.1800	650.8054	0.8018
3.1840	631.4930	0.7780
3.1880	606.5030	0.7472
3.1920	583.5176	0.7189
3.1960	562.7809	0.6934
3.2000	547.2266	0.6742
3.2040	530.7191	0.6539
3.2080	514.0498	0.6333
3.2120	499.4618	0.6153
3.2160	487.8089	0.6010
3.2200	471.2799	0.5806
3.2240	455.5231	0.5612
3.2280	443.5161	0.5464
3.2320	430.5192	0.5304
3.2360	420.7048	0.5183
3.2400	414.0148	0.5101
3.2440	405.4222	0.4995
3.2480	397.6219	0.4899
3.2520	385.0355	0.4744
3.2560	377.5397	0.4651
3.2600	372.1902	0.4585
3.2640	372.6278	0.4591
3.2680	366.3655	0.4514
3.2720	357.7807	0.4408
3.2760	353.7840	0.4359
3.2800	347.2279	0.4278
3.2840	346.2680	0.4266
3.2880	344.8370	0.4248
3.2920	345.2057	0.4253
3.2960	347.6409	0.4283
3.3000	347.0098	0.4275
3.3040	345.0297	0.4251
3.3080	342.9093	0.4225
3.3120	346.4314	0.4268
3.3160	350.3908	0.4317
3.3200	349.7728	0.4309
3.3240	352.2188	0.4339
3.3280	353.9652	0.4361
3.3320	352.2910	0.4340
3.3360	353.5152	0.4355
3.3400	357.8921	0.4409
3.3440	356.7159	0.4395
3.3480	355.4882	0.4380
3.3520	353.4119	0.4354
3.3560	353.1012	0.4350
3.3600	352.6529	0.4345
3.3640	350.1530	0.4314
3.3680	347.8941	0.4286
3.3720	343.0079	0.4226
3.3760	343.4064	0.4231
3.3800	340.5633	0.4196
3.3840	339.6848	0.4185
3.3880	337.1162	0.4153
3.3920	334.5737	0.4122
3.3960	332.6074	0.4098
3.4000	330.2339	0.4069
3.4040	332.5989	0.4098
3.4080	336.2825	0.4143
3.4120	344.5622	0.4245
3.4160	344.6327	0.4246
3.4200	348.3220	0.4291
3.4240	351.8698	0.4335
3.4280	359.5792	0.4430
3.4320	364.9323	0.4496
3.4360	368.6924	0.4542
3.4400	379.5901	0.4677
3.4440	387.9081	0.4779
3.4480	395.8771	0.4877
3.4520	404.7599	0.4987
3.4560	419.2157	0.5165
3.4600	434.9700	0.5359
3.4640	456.4390	0.5623
3.4680	483.0323	0.5951
